748626,"{6330274, 378264707, 157930887, 439408940, 547934864, 183005556, 70838238}"
753824,"{60104071, 166956041, 93600651, 22703503, 32697875, 364886549, 2324374, 244007193, 144301228, 98192687, 101761585, 343275059, 135164214, 282510519, 53636408, 100481592, 417603651, 78370122, 55546827, 137286498, 167329897, 167429354, 174235243, 107494389, 38529143, 434782840, 7667707}"
755233,"{203762432, 30716803, 13418247, 84079496, 66949897, 23323274, 92102535, 693390, 38476560, 2785553, 38718612, 36859797, 125824662, 77638551, 119585819, 218201117, 640287, 39584160, 223375650, 302559651, 18158244, 36743465, 22583724, 52423726, 164998195, 419073973, 135520438, 196008253, 3368008, 6356042, 265413964, 20827597, 9414228, 12886487, 9426138, 222758490, 113101790, 73453280, 195692134, 29713255, 91911399, 360539625, 7359854, 146061172, 37933942, 198900476, 2177279}"
759689,"{134960512, 232467715, 262764937, 189099658, 250481038, 196368144, 74796949, 271813801, 3294379, 575477549, 83925038, 390183217, 50381106, 372169139, 503556916, 499652021, 153736893, 346720958, 138109632, 372446402, 246472267, 457020497, 559217622, 270658391, 458862684, 181062238, 340105449, 260917486, 103296878, 248043633, 247290609, 412406771, 132327668, 260963703, 194699512, 170664317, 490342011, 80938365, 194138878}"
764354,"{361690631, 290422159, 243594392, 186808475, 578574626, 574659235, 575583273, 746236975, 151933490, 69564857, 572113978, 168434111, 564831553, 378502482, 315902685, 264977763, 480216932, 479795814, 209395306, 283858028, 323568241, 382553332, 684949236, 176492533, 382417912, 354996346}"
770885,"{100257286, 5469195, 178729996, 49654801, 12488209, 5772819, 22304277, 46382621, 4492330, 99846187, 42187308, 136808019, 194780253, 12477540, 22707815, 536684, 52439149, 270095985, 5864563, 135830647, 160670329, 257664640, 90126977, 7862914, 16260739, 19639429, 151414919, 33752200, 41808013, 693390, 161196687, 359463565, 11769489, 160973458, 97731224, 180641436, 56028319, 20218017, 42159, 74173109, 135520438, 86100675, 165569232, 30059731, 2375892, 28753625, 89961691, 237025503, 86296292, 178194663, 64582384, 39020280, 36852482, 36827405, 64118038, 136051483, 208502043, 223375650, 26340648, 4161834, 10538795, 42363696, 196008253, 222470975, 31284033, 7611716, 358776133, 20455243, 56005968, 180926292, 172424538, 30546277, 94521709, 526190, 146061172, 53893498, 5226372, 54489989, 296428937, 125843851, 9295248, 171267987, 25529237, 21373338, 433877915, 3241885, 55630237, 18757543, 93192618, 129414579, 19915700, 17860535, 31745978, 111586234, 79324611, 137781192, 213690317, 79489486, 91636688, 8913873, 5424087, 610167768, 64206297, 83844057, 105320929, 77578218, 83453931, 124466671, 117706736, 137526262, 202296311, 101009917}"
806597,"{233443089, 53148383}"
807118,set()
814734,"{261909445, 154062728, 60115149, 22557274, 44568538}"
855620,set()
865734,"{240550497, 53771}"
870813,set()
878483,{9804}
883931,{65995}
900478,"{8865825, 568641, 2355075, 57436196, 75791, 49864090, 17950127, 88110672, 16916401, 106212567, 1286810, 139259, 36373308}"
903307,"{27123102, 142219621, 490610875, 1030517, 32139676, 10873145, 15685626, 7306939, 56572, 12468478, 88781503}"
905155,"{83311236, 4697355, 470926610, 38192534, 179883170, 250938789, 89801256, 12935341, 340890930, 230652216, 153052344, 260867513, 62837564, 275039804, 271776853, 160742489, 266696284, 125560926, 52471134, 83144674, 103177957, 1524839, 166943216, 166769524, 139259}"
905802,set()
910356,"{267171979, 159900820, 221393819, 196545956, 332340008, 282911033, 243428796, 99237566, 445228096, 212752069, 259533001, 65995, 112110155, 414305741, 234751184, 239697232, 497877717, 285529173, 90903513, 408331359, 68067679, 237446497, 105118051, 232088933, 320749546, 304657518, 222988016, 253756796, 535279869}"
916615,"{178314245, 159661062, 136666632, 133744649, 170092555, 82668555, 173523981, 83501073, 708156440, 155299361, 385964583, 112610858, 420309036, 3331629, 70118446, 166624812, 81946674, 377333303, 56009289, 294048329, 221430857, 120194124, 74461773, 9804, 75607121, 457020497, 76482649, 203870814, 223691362, 173511787, 186835565, 231991923, 89584757, 337772152, 194403456, 29275279, 51666582, 189000349, 260318378, 124992172, 186077358, 159028915, 202961591, 147002560, 163615946, 50038478, 179783374, 157024464, 459427537, 97500379, 77816030, 171539681, 212180712, 81792233, 204471535, 93333746, 586379508, 138072309, 12279031, 141216504, 105594616, 29314299, 186557180, 157632253, 20794631, 170643211, 8701719, 512693017, 214133537, 84795172, 58424107, 531444017, 188058932, 513190197, 51516214, 296656181, 83330868, 231014199, 150649153, 137379142, 551943505, 140596059, 137555806, 84782944, 217479525, 11289961, 370715500, 7224686, 213192049, 88982386, 134711677, 213408639, 59265919, 145174410, 151728010, 361711500, 228832664, 110580645, 96160166, 133076393, 107384748, 147091895, 212380600, 330714563, 68498884, 27847621, 124742089, 345502157, 182131667, 78118358, 144725977, 377541596, 245126109, 260921828, 460285416, 211830267, 320717309}"
920855,"{3046176, 67412673, 10835808, 231043, 56613, 154122439, 62121191, 139259, 62082060, 4933039, 2009648, 1026960, 22389042, 2133268, 9448597, 81206, 127387}"
922147,set()
927160,"{39252225, 143077378, 418866307, 172411396, 191484159, 137348747, 36440204, 275635087, 100769041, 137510290, 53302420, 58832152, 9940506, 6444058, 53103644, 97380507, 6726300, 143846045, 100341534, 422747040, 146183586, 352051748, 321962404, 313112870, 185323563, 223949619, 100731259, 164924984, 8984121, 21170362, 186083131, 59966524, 40134460, 179237438, 255784128, 135688129, 26481218, 220427202, 7984202, 11035599, 133706197, 21341015, 29857239, 28450780, 74213342, 71402849, 159640545, 21778283, 260331249, 530243701, 350743158, 87696763, 65612797, 84915967}"
939706,"{166419937, 152474338, 33067525, 271176971, 233080908, 62082060, 247642093, 26589867, 221013392, 116174928, 89579309, 34295316, 59949877, 1886646, 186208567, 391658363, 34758174, 219120383}"
966741,"{291820256, 161054883, 11022115, 14879589, 89937930, 152211693, 120914094, 371717741, 117965938, 57287859, 497658995, 201411829}"
1000161,set()
1009029,"{216367878, 319275270, 189561354, 140277002, 240689292, 218332940, 325622798, 336239504, 165850513, 181902482, 296499346, 260081941, 202279190, 242767253, 280968218, 180898206, 173689887, 281169184, 317178783, 402203298, 413344546, 160884643, 311291811, 252864934, 488845095, 323211944, 224761256, 92091692, 425267374, 504297649, 242180530, 55629365, 176306997, 420623031, 249253176, 338388538, 470766138, 178718140, 46221373, 282278462, 132160318, 419763647, 590843329, 239435586, 298307651, 137261640, 610185800, 191813322, 163802441, 109554765, 269977551, 2686418, 456209491, 279707475, 362128341, 539738199, 183880281, 210881626, 39052002, 43385955, 223331048, 260917486, 399486450, 75636469, 433641334, 252748028, 157632253, 545916158, 288776191}"
1015282,set()
1028119,"{139199621, 89245573, 13154443, 198357391, 32210578, 52297619, 82956060, 18553375, 32405543, 95768752, 17860535, 24110525, 65762623, 180577856, 101670335, 2733642, 32448848, 18291923, 189283925, 3813205, 54060248, 54731993, 66195049, 15787498, 526190, 10731889, 20198004, 19848570, 30533116}"
1036786,{234064112}
1049115,"{315717761, 194012292, 170790404, 181700999, 229864712, 236119822, 577364112, 467584913, 220421397, 16807958, 52226198, 68252567, 135779708, 142489626, 269254167, 81251100, 157650458, 86298269, 320587295, 78153375, 546558497, 90159138, 102017954, 528631707, 226685733, 205312551, 223715624, 137579175, 370494503, 117891251, 133990071, 245397436, 107307325, 235511230, 557044928, 495987011, 245967685, 382961477, 176078920, 157639240, 232441160, 39405387, 191449677, 499241806, 268734327, 236707155, 571230936, 31281884, 33724509, 213600224, 53909730, 429454563, 238573924, 225501288, 571576047, 508393714, 110335478, 338863479, 236445690, 215810043, 60720124}"
1057921,{2263783}
1070952,"{15840646, 16720776, 113929482, 182376980, 2058016, 203813541, 182582439, 196797351, 144725804, 59899311, 3017013, 176871734, 6702519, 3208515, 496831445, 121838555, 181436892, 1092577, 9885922, 17331940, 146853612, 59481837, 126815087, 220983536}"
1081845,"{411088129, 68300129, 3577317, 612598983, 244761098, 159710258, 182376980, 38185917}"
1086719,set()
1090153,"{5379792, 42734697, 113208527}"
1093551,"{729603715, 46035206, 360059526, 116966663, 171739277, 545538445, 614415, 617828242, 721939, 401298840, 533312800, 252529057, 609355046, 450155175, 221148583, 548955691, 157055022, 670204847, 273599792, 25314863, 613302578, 384086835, 610918452, 187863732, 175765171, 296093493, 403652410, 9228477, 165360324, 182120264, 500706045, 217390666, 540264780, 152330573, 559209164, 313064787, 189766996, 253231063, 51538909, 283825376, 156538853, 94775270, 296820583, 269386093, 461793773, 457142511, 206924143, 336546550, 278201718, 212002941, 450514046}"
1096126,{144423198}
1106427,"{80055490, 29209929, 244380620, 231070732, 60133647, 81694800, 38045009, 210444047, 10663988, 71238388, 474984790, 103935061, 112162069, 42791225, 94893525, 188829652, 56572}"
1145949,"{161968628, 348265871}"
1176330,"{433311368, 356755082, 42154125, 26350863, 5552038, 535728555, 265748529, 306564535, 533204548, 265413964, 68046, 250242639, 402640855, 267317081, 482530779, 230011366, 264364522, 167830891, 226383980, 329204597}"
1179913,"{151529771, 1647292, 50318100}"
1190088,"{716033, 38573542, 547536070, 111124455, 324579675, 7640408, 227545915, 264446975}"
1272440,"{28929682, 56337756, 120116634}"
1273134,"{12698243, 166479363, 10232838, 352464662, 54801822, 9178668, 145009203, 4044340, 27344691, 27847997, 12691647, 14839361, 12977985, 3368008, 221600971, 214530404, 5825510, 222968682, 17664369, 13250293}"
1274466,"{577425, 42232596, 152098133}"
1286810,"{2050, 106212567, 85686000, 41682519, 49864090, 900478}"
1303824,"{127756801, 179289476, 321962404, 98435366, 119718759, 262979688, 266307851, 61198385, 281372147, 169895797, 212474967, 66966616, 211104313, 144596183, 196580061, 179237438}"
1320605,"{173972738, 11938947, 20261762, 159655176, 27192334, 164986383, 109861521, 43691669, 146247573, 199136024, 97323033, 234851997, 167851423, 141733666, 7617187, 18158244, 86257062, 143342887, 89801256, 14738088, 59803306, 3294379, 1644847, 49266996, 230444725, 473787701, 83750198, 20603320, 21877561, 29023805, 97162045, 35806655, 349814342, 145805766, 13370824, 140255818, 13516877, 71885, 10674894, 67911504, 67211603, 21634006, 370555479, 111990238, 33952736, 227894752, 148531300, 104508007, 11102696, 232575211, 12042476, 301081581, 30898030, 10473712, 62805749, 34259705, 115760506, 74946557, 95693055}"
1325370,"{151895607, 50466951, 204254441, 366609516, 236587383, 226273471}"
1350377,"{134424592, 106509468, 128840732, 134384799, 298508578, 176006951, 288185388, 65995, 235246159, 266554960, 172259665, 22037457, 522780377, 420066651, 81967967, 154380132, 55308665, 38607600, 307099129, 31971707, 232065150}"
1351828,"{102666336, 3695872, 31136165, 38885832, 229721705, 255509309, 8044366, 142821583, 22858034, 23300694, 23920984, 34034365, 386476863}"
1357592,"{113801380, 312046119, 212916969, 133398322, 47289396, 1030517, 32139676, 488092125}"
1366447,{368996965}
1380525,"{71218818, 21825794, 173218311, 170382219, 22038295, 56642970, 31371035, 140889506, 152537763, 58788012, 50179892, 218888893, 78629186, 38488135, 216745417, 19368017, 58952022, 74223574, 11913697, 99712228, 23772389, 176765925, 21588331, 220830059, 153182958, 17831407, 93333746, 152145779, 133803507, 84192502, 92957048, 56572, 9902975}"
1396880,"{203039233, 89774082, 321671685, 108645386, 90159629, 45223953, 249219091, 131547668, 90323987, 75196438, 94096414, 137024547, 283462692, 292252203, 256803372, 104965683, 23766068, 209373237, 146453049, 173505087, 362776129, 533905988, 332921428, 268564566, 136761433, 177585753, 96764508, 304667228, 61117534, 36871263, 76372581, 199622758, 173547112, 97011817, 195284074, 38899819, 41117292, 29770350, 235738230, 260034167, 51699318, 334304381, 26766466, 311366276, 62824069, 236458631, 226637451, 27096719, 135838351, 127742097, 63758997, 150972054, 120274073, 251139741, 175108263, 61935276, 94604465, 266000381, 75656883, 16277684, 358170808, 134445756, 13417151, 32512708, 58993863, 401120251, 2879693, 132219090, 214827730, 433228513, 135634660, 59481837, 53382896, 20529909, 139117816, 67060472, 5377785, 176452859, 209078524, 227389182, 155822334, 144827647, 70536455, 58190090, 81551114, 281492237, 76120338, 40541462, 449409821, 183438110, 257432352, 64028450, 124787491, 142143780, 3775786, 300119344, 483633, 204219699, 71973687, 154152248, 64668986, 132273986, 183184707, 27634500, 70062918, 126412106, 132293451, 286510410, 226544971, 118208844, 71813967, 26738509, 66205524, 238092631, 385698136, 132035422, 20882786, 151400291, 79025512, 239081832, 62310764, 108674934, 169788289, 94393218, 179737478, 238095754, 144942479, 229477268, 113921953, 1867684, 503460261, 482170280, 155368360, 27965356, 83744687, 151026097, 147094962, 160535480, 450600894, 119404483, 94057928, 205442507, 100753871, 21903826, 276532179, 257998805, 93123543, 97125336, 222043096, 203941341, 113101790, 103090149, 161682418, 267695603, 80921595, 207809533}"
1443250,"{717798626, 130864452, 2607717, 503869066, 12791566, 241263859, 23929721, 271543515, 206568382}"
1447493,"{137288033, 53771, 2324374}"
1453727,{139818258}
1468648,"{11654404, 578360847, 127742097, 324969105, 82763537, 131547668, 249180437, 690322326, 370331543, 114988952, 156789274, 173683355, 257885595, 449409821, 176439966, 39429659, 181067936, 91631395, 51422372, 199591843, 1867684, 268591016, 185641258, 280594604, 331489069, 180472367, 73412400, 165053361, 212752690, 157530555, 213769531, 43449791, 163770946, 51854914, 31633225, 84611658, 2879693, 71734733, 268564566, 177585753, 70000347, 16255838, 113101790, 301442401, 556621793, 468804069, 150819686, 277442535, 116534632, 275485033, 4102121, 23027820, 59481837, 67060472, 201238129, 144829042, 104172402, 186084468, 4818675, 132081653, 188215286, 204665336, 5377785, 2268794, 118326013, 192049150, 278100735}"
1481519,"{13069696, 37399425, 10807044, 30526342, 150866189, 34758029, 24469262, 22832529, 19100050, 130141591, 74456350, 16950399, 87401376, 94108964, 321313578, 269680812, 24807857, 91279797, 91104183, 36844088, 277381564, 218352062, 19594686, 34275778, 21012171, 71837644, 72904653, 128076112, 23300694, 82683355, 13126492, 124939744, 250690278, 30710506, 74988398, 95904368, 66712688, 177321074, 62143994, 60710910, 93483647}"
1493920,"{214480645, 85373962, 4697355, 182308879, 84863120, 381246480, 170222100, 171333018, 245902876, 42802210, 186986787, 46485671, 126926000, 145877681, 153816115, 49911097, 338672320, 527260867, 145845571, 224973765, 249003847, 380061640, 8014668, 251960784, 94202578, 157265369, 153744733, 26619873, 427465698, 282750695, 204823663, 14472175, 106298354, 21239027, 76685559, 234765822}"
1502369,set()
1511262,"{21825794, 20676611, 19529093, 17888391, 206706316, 298022541, 18090767, 133488786, 3856663, 178835227, 95879453, 86902813, 21315488, 24943009, 14410915, 148173733, 50419878, 53020966, 96831910, 16610469, 86257062, 51746474, 42460967, 29624062, 21862705, 13281713, 49449011, 11321395, 16634170, 144595003, 139547194, 10804284, 7600059, 142365632, 180577856, 77886275, 6524355, 289068869, 38076870, 154122439, 150567422, 34319302, 25516490, 10016199, 131750988, 20460750, 17411407, 18291923, 15961557, 68892630, 17095001, 24847705, 16906461, 9845086, 9686369, 15537634, 8144230, 97626343, 18409449, 147261674, 58714986, 10650092, 3577069, 72540270, 9409262, 22392574, 133429489, 14739698, 241263859, 175795826, 229622389, 231196151, 8669306, 9417468, 7547134, 67380863}"
1518579,set()
1524839,"{148123525, 299631484, 311667465, 431384079, 125229206, 75543578, 298429991, 288683436, 176615601, 101070777, 327705407, 224976448, 385624386, 905155, 298069060, 65995, 213995084, 169606349, 244696780, 163572827, 205449309, 164708464, 194841852, 529919}"
1546616,"{23284739, 191102475, 59307534, 52559888, 38968849, 444931093, 452184599, 233406489, 82555930, 138498077, 33632799, 434097189, 91116592, 174532661, 49578038, 284215349, 34677314, 107078216, 114744393, 62879818, 106522186, 143452748, 97967182, 152290390, 23338582, 37332064, 138416741, 34273386, 51693175, 139893882, 28062842, 11339390, 332056191, 151414919, 67103368, 110843017, 75520144, 101779603, 108801688, 29411485, 53786269, 49055905, 15661226, 5334702, 81515696, 67603129, 233116350, 38653121, 82192067, 78706884, 73907398, 173628615, 144702666, 224597710, 50385, 8052946, 80934611, 58368734, 95896305, 84539640, 121889017, 288016124, 123768061, 76394242, 173952770, 108798725, 152224009, 112826132, 137610518, 83204377, 5365531, 269517596, 175575328, 230180641, 175485225, 87182633, 132819245, 20067119, 53659952, 141908278, 68498231, 95973175, 17580346, 259548991, 434267972, 43606341, 163492679, 71881544, 102450512, 26613077, 103655771, 98266460, 13393764, 73914729, 313451884, 320083824, 219180407, 159569806, 134304656, 166912914, 36859797, 153066905, 84459930, 64161701, 126118315, 98964407, 398266, 13178299, 56301498, 38185917, 77839294, 182921146, 31042008, 161979867, 222704096, 194271200, 181841380, 359499750, 123142119, 494534123, 12661233, 59994098, 153401330, 222907892, 263971321}"
1585315,"{1590017, 16260739, 157821957, 26045992, 52819890, 560506807, 79194232, 3816217, 1687066, 1261723, 90903513, 13868126, 62335}"
1593744,"{207074304, 133692258, 6524355, 151595114, 42187308, 364380335, 78680464, 77663070, 66617492, 92051190, 47471576, 168443416, 212982430}"
1595580,"{8677092, 28616494, 2263783}"
1608291,"{12256640, 274393923, 503326469, 238117738, 343396971, 60853197, 274933841, 367342298, 169189851}"
1622737,set()
1642210,"{16871042, 16727049, 81265291, 23555478, 139654296, 105350170, 165929888, 48920357, 86257062, 335913, 14026161, 47392053, 179499322, 97723, 568641, 55814083, 136832710, 13370824, 79830988, 11397480, 28082154, 48347775}"
1644847,"{5469195, 19432974, 60977682, 102983187, 61087257, 172205090, 103179810, 6322726, 41947686, 81973798, 211139111, 537039398, 19160617, 27183099, 49441334, 109556792, 46221373, 9804865, 15531587, 263694921, 24447996, 103935061, 370555479, 102666336, 51251809, 41802339, 80411754, 33472112, 13608570, 58116219, 231043, 498461828, 144736390, 33752200, 11967132, 1320605, 194042531, 51365541, 23419564, 29231788, 4178095, 318200501, 72134334, 29158593, 32264387, 38533831, 11160776, 11655885, 10674894, 70739665, 18119383, 73994458, 174916314, 92883168, 265605856, 31040231, 10473712, 64582384, 17295602, 3958533, 15236870, 293437192, 55081737, 69147915, 28058382, 183364368, 73035028, 32337687, 8472866, 96607522, 84795172, 195084068, 164702504, 1667372, 29307693, 141871918, 28544816, 33190706, 64712499, 113581878, 80821050, 19490618, 359790396, 65434434, 113105730, 130864452, 51483461, 146074957, 9805143, 12988763, 249126747, 434517851, 10835808, 13531493, 278124903, 3507048, 145605995, 76702064, 241550201, 31497596, 85438845, 159118207, 75679623, 69440905, 295063433, 8968074, 12038029, 432404367, 105872275, 146247573, 50764182, 23555478, 127387, 169048480, 40232864, 13568936, 153332143, 17950127, 3809201, 136673203, 31745978, 191575495, 13370824, 60853197, 26693069, 69825487, 19617745, 66453471, 33952736, 57172450, 176059884, 9308653, 51892205, 124466671, 58878449, 22716402, 19030523, 44823548, 77941757}"
1647292,"{168073937, 202112403, 10416716, 1179913}"
1665081,"{240081024, 139299586, 202057347, 172891141, 113947910, 135338631, 161932935, 63015313, 15818004, 190575639, 372855959, 291303451, 373698845, 154568605, 33538591, 124074528, 346829343, 181187232, 182299680, 161258531, 186920741, 188459433, 285345194, 573061168, 139424688, 157017905, 40596275, 62247859, 197676981, 100004155, 22301501, 157445438, 243252799, 194781119, 6457409, 9632836, 186169029, 137781192, 17124812, 11655885, 233644110, 189189712, 56572, 151954262, 160507862, 210843992, 95925208, 103313626, 205834330, 196647643, 267632861, 79355608, 16242523, 6701020, 160402150, 225459177, 57462890, 162455402, 56529135, 495381236, 141767416, 420020601, 11529084, 83436030}"
1667372,"{20261762, 39117960, 27192334, 364532750, 83501073, 224092820, 146247573, 41231383, 151000990, 177423010, 14738088, 89190442, 555692, 1644847, 307778098, 358724914, 44034615, 155951163, 355161276, 168953797, 13370824, 140255818, 62859083, 13516877, 10674894, 18119383, 12988763, 77220445, 18776297, 49652074, 176059884, 51892205, 10473712, 104342774, 142716158}"
1687066,"{29319680, 214795009, 23284739, 73917830, 67889415, 5246214, 236096776, 260795658, 247411462, 244194954, 257262477, 368280589, 138296723, 146259603, 237448853, 55826326, 18374679, 165949339, 8596253, 324635294, 640287, 429776288, 506287778, 1585315, 216356517, 553012775, 13473577, 548955691, 3460527, 239983538, 180081715, 100481592, 50642491, 59012028, 190566081, 98295618, 168421699, 6524355, 172136643, 220200007, 135660362, 102114250, 462222798, 27462224, 104174289, 298914898, 305931733, 5424087, 5348698, 21759323, 6736475, 15806556, 111195, 96062815, 4767325, 302842849, 16296674, 154105317, 561734502, 63540843, 4947691, 617685869, 19207281, 174908018, 92283380, 109764982, 49424121, 4896894, 64971391}"
1689366,"{388256274, 461460500, 327405094, 237781545, 186407470, 652944433, 315777610, 301065292, 484917838, 295921238, 329476199, 237089401, 186863247, 271461543, 438488233, 436575913, 283258028, 434925229, 178401457, 401814719, 65721035, 203535564, 447347405, 172815575, 474823903, 397199074, 392675559, 228679400, 544962793, 313131241, 270644969, 515329773, 421570310, 67889415, 603014410, 468463373, 475530511, 508715793, 556627218, 212460824, 508760862, 613676832, 250231076, 449260333, 238953773, 244772656, 447778610, 171046708, 173052728, 308247874, 382961477, 284042059, 385833292, 288658254, 315727695, 424083284, 398499672, 537072475, 594242922, 598131051, 610849644, 8022897, 328250737, 260806020, 287910792, 62080919, 483489188, 268862374, 319675304, 271079849, 315262385, 277576116, 137929663, 255405504, 435168719, 199797714, 343635922, 12886487, 391068632, 430321116, 487948257, 337065446, 603561966, 490484720, 401825267, 279205884}"
1731153,"{12256640, 122693153, 31397890, 95754275, 227103266, 536684, 361803822, 96049936, 5245211, 139038556, 4421885, 138107550, 117937407}"
1754681,"{102494330, 95177411, 285630228, 330211469}"
1764982,"{89190442, 22550989, 191980592, 11727992, 38401305, 52450171}"
1769281,"{716033, 562965283, 234687619, 144198761, 416203608, 457378234, 206988732}"
1814304,"{133234604, 88204815, 444538003, 90903513, 177655612}"
1815814,"{27344691, 159118207}"
1849681,"{265324579, 200466756, 144542917, 78603083, 355976812, 28695089, 195454065, 483633, 127797846, 227275833, 145746906, 146740222}"
1860949,set()
1867684,"{203039233, 11654404, 53483658, 108645386, 578360847, 1396880, 194787734, 69347991, 4459032, 136791449, 77178537, 445043755, 187070896, 174439729, 169163699, 191381053, 443253823, 209045058, 144542917, 33859525, 259301831, 58614601, 299069400, 410220507, 119273437, 140311776, 169590375, 1468648, 229719661, 382240753, 4818675, 108674934, 207809533}"
1886646,"{939706, 62082060}"
1894539,"{144891908, 517213701, 113591814, 388448282, 274006555, 199291420, 105350170, 69234218, 145009203, 82043956, 4044340, 457763389, 14839361, 103935061, 165765229, 183553137, 299854452, 122670211, 147759748, 332534406, 228243595, 181029517, 49912979, 332513941, 41842334, 125149859, 268125862, 11160776, 184201929, 221600971, 354804942, 163971798, 75691738, 71754486, 3695872, 186713348, 5246214, 57769737, 318022418, 138981651, 42232596, 136623904, 197438247, 145147183, 10890552, 130806074, 12977985, 132582214, 22208326, 269798227, 120101207, 51590495, 214530404, 64339310, 190692723, 72352125, 193225599, 118215043, 216465800, 152263056, 17955740, 58846108, 194782622, 208917418, 132876203, 167786931, 14947763, 77312439, 194539981, 240647117, 258685406, 245332974, 99390453, 167322104, 387869177, 254973946, 199629307, 48525822}"
1896793,"{22092979, 253434012, 375283139, 103097278}"
1896907,"{257664640, 266626561, 275075075, 16260739, 117129605, 100257286, 18464777, 18516238, 27631248, 171267987, 22218901, 27596055, 31152026, 55869852, 50880804, 444064036, 201719717, 51723049, 312964522, 10538795, 159710258, 560198967, 560506807, 144080185, 490610875, 196008253, 76511552, 337142337, 115665220, 251257928, 222138696, 137781192, 20455243, 65995, 134135127, 254942300, 749373278, 237025503, 559976420, 124466671, 64582384, 202296311, 192469115, 56572}"
1943597,"{39290378, 133887902}"
1945696,{119585819}
1971987,"{67360945, 45088522, 206066727, 14100711}"
1973963,{37224251}
1975043,"{198690305, 362659842, 54934019, 386876422, 236412935, 439528972, 253092880, 153582097, 235388948, 384503829, 241926695, 177059375, 285062705, 198034489, 245622330, 393268794, 503086140, 379303997, 582439998, 532191807, 252453957, 300901959, 138351182, 138874871, 326777428, 382107223, 217821273, 307357788, 337733212, 500967013, 175245414, 104508007, 152757354, 13341804, 449232497, 671665270, 10828919, 417403512, 362522750, 202713727, 385420420, 178227333, 15562886, 91472012, 391696525, 313908369, 483019411, 22775446, 168603799, 183503000, 443947159, 156732059, 10367644, 366896283, 362419708, 285217445, 227428006, 151938221, 404763312, 435383474, 169971894, 515613888, 272689865, 170874058, 547276490, 329246927, 363499728, 209487063, 589195992, 228949721, 153552608, 325576417, 5807331, 512653033, 381715178, 231223019, 142452983, 450057976, 106497278, 464987902, 109178625, 417254660, 351940359, 401058058, 267043596, 26350863, 210444047, 167546640, 301032216, 223971098, 500200733, 294606116, 425335592, 456533804, 51732781, 495009580, 465034549, 504143673, 151386428, 266377539, 365837130, 137998155, 429646668, 265413964, 145062223, 199228759, 193670494, 263253854, 192190308, 158388069, 437248870, 228359526, 518131564, 627954031, 269849455, 309708662, 175994743, 539699576, 93033337, 143415677, 172536190, 388377985, 242423693, 145715091, 531005340, 289735585, 198929314, 312493473, 204507046, 76662183, 169628074, 260522414, 325260207, 16916401, 329635763, 405638586, 221458882, 263072195, 329773508, 312849860, 492240329, 225924043, 68046, 359040467, 206696405, 384225237, 242983384, 399317464, 277560795, 136051682, 9595363, 501101035, 302972399, 43730418, 211900917, 483565558, 202296311, 427286010, 304751612}"
1978350,"{60789264, 112037616, 247726908}"
2013657,"{68603392, 120490883, 153760902, 184087942, 95498376, 196457481, 150714249, 15448970, 80096908, 149192198, 107193104, 258548369, 153500946, 83865491, 98530963, 5129494, 275761817, 7858972, 175158428, 222383009, 36472615, 13655079, 174673586, 131546420, 273411381, 210523445, 372824885, 34143544, 10873145, 165466937, 77747771, 30325307, 47191742, 84916798, 24874560, 382470595, 88063046, 107078216, 220805192, 229556682, 131125323, 206096716, 58485708, 6356042, 124821194, 32448848, 81694800, 52050386, 168073937, 184211412, 100173013, 6813141, 151872474, 224298844, 153590876, 19156320, 165487341, 309645552, 54890996, 55437045, 200234103, 5931000, 64425084, 47874047}"
2041360,"{324549529, 150406879, 16061431}"
2042341,"{212940530, 2079378}"
2056909,{27173846}
2057807,"{162614787, 189608452, 159661062, 87311879, 138167305, 455189519, 120171023, 202926102, 505006104, 234991129, 71774750, 168252447, 335913, 83993129, 95238186, 283282483, 231814707, 93812790, 109556792, 185033796, 198018117, 222345285, 21792839, 501772878, 214270031, 276789838, 54783580, 353211996, 329393249, 137676388, 203485804, 554190961, 143437426, 103968372, 504441461, 177202297, 215073402, 72761986, 185331336, 308577417, 92446858, 198317194, 107476111, 152780431, 197962390, 238271638, 255954584, 151782042, 240775322, 328412828, 133356704, 231565985, 12845218, 12935341, 231490221, 113685681, 227809458, 134298801, 153052344, 112621240, 234742460, 288860863, 157388991, 208199873, 146936516, 152809159, 357020876, 169606349, 225937105, 2613972, 216644821, 176300250, 334268129, 160526050, 343983332, 162212068, 103177957, 147643624, 121691886, 77667055, 296785648, 97530609, 232037105, 21239027, 414103283, 272521464, 64713465, 157683966, 174755584, 26334465, 164769540, 113955076, 118633227, 247158031, 125428497, 138323217, 502114069, 452136218, 181217054, 112451872, 285642019, 219224357, 139418917, 219149611, 193088304, 153169713, 342571315, 62146870, 164277048, 157069115, 110955325, 191076672, 164491074, 86226248, 197050184, 463285581, 167743821, 368465230, 154094928, 215768920, 24847705, 323881821, 202945373, 243693921, 98780514, 113224035, 79565161, 183176044, 163704173, 190675821, 146215796, 220667769, 149193083, 365853052, 62154109, 292499327, 323343745, 109014402, 236818308, 208583044, 291621255, 74391436, 179902349, 135452563, 229421973, 132782998, 139430295, 102933401, 189328282, 271884186, 24305565, 208689566, 172982192, 90342836, 134807989, 236274618, 97723, 83256252, 65995, 26693069, 11047376, 86119893, 205437910, 157303771, 99488220, 41947101, 228137953, 83144674, 155698659, 90851813, 189844966, 59109352, 223849452, 161014254, 166758383, 110245879, 90289656, 277226489}"
