886210,"{175029088, 630802978, 276601352, 458684171, 450446449}"
889685,"{59203104, 8006757, 440152328, 417165836, 158764145, 15656468, 539609692}"
890209,"{511407366, 328558120, 410975371, 166783851, 163759343, 439958066, 516948082, 261267060, 423159060, 209618710, 479058136, 211744505, 356666204, 625739677, 626570046}"
890943,set()
894699,{76200948}
895722,"{241845552, 936779, 359549, 895971}"
895971,"{151422626, 15383715, 43203626, 895722, 936779, 167264430, 192885455, 241845552, 19241694}"
897647,{2372841}
897796,set()
898681,set()
904931,set()
908661,"{7250661, 21788359, 579460168, 137417511, 78092745, 156251593, 120153165, 32857233, 711746930, 557376595, 53337846, 113928728, 163072441, 625175516, 371594463}"
910431,"{168168066, 28621318, 16727307, 158227342, 34478608, 26531220, 172458389, 42948640, 19252129, 10616098, 25539623, 80716201, 24665911, 1414973, 133960512, 11934147, 64217927, 313522376, 251385545, 3953994, 3809617, 9652820, 273179480, 251676122, 119615709, 136750178, 10503016, 366526314, 7838443, 136107372, 459109486, 30442608, 10177910, 202604798}"
912591,"{3524907, 66749}"
913488,set()
916639,set()
924061,set()
930661,"{30478016, 38549697, 77154408, 19253818, 93881787}"
938422,{93960825}
939898,"{211263769, 13967050, 250219206, 88290575}"
945253,{156013662}
948776,"{51401121, 85068225, 158152258, 16344898, 10945510, 98937533, 250219262, 5030000, 1421814, 585850168, 17227580, 4610493, 30335166}"
949095,{30036108}
953514,"{102275363, 67284356, 19244197, 24481574, 51088872, 195195465, 559774730, 11598739, 63271447, 22529913, 20807324, 69140382, 28190815}"
954268,{10544039}
954856,"{213384081, 209450755, 319506500, 1849406}"
956513,"{94388091, 6431421, 280820695}"
959569,set()
964572,{178346558}
967058,{21787221}
968025,{12894539}
969436,{9777669}
972269,{45052406}
974026,"{34373950, 460239}"
976491,"{275209380, 276700808, 62066121, 309152370, 1793183}"
985618,"{59528344, 14091288, 373087898, 39514785, 164857520, 3154487, 4766904, 154526656, 113921346, 10175306, 3165652, 30248025, 283215195, 205552349, 56398051, 322542189, 3124973, 1850743, 463198076}"
988375,set()
998564,"{2534728, 41173449, 18646006, 14091288, 16791513, 205646427, 64748190}"
1001428,"{324258, 97541019}"
1001886,"{61360595, 4856663, 175800807}"
1002332,"{77695013, 33728774, 176967942, 35947787, 186290892, 42123629, 13428267, 289023980, 368903441, 365402865, 441230291, 4658226, 234314965, 214889747, 10845015, 38468568, 148002709, 29455098}"
1003679,set()
1004887,{1259023}
1005841,"{133465761, 97033019, 53289017}"
1007912,"{497240739, 116939652, 87432899, 250727728, 44248765}"
1012386,{703852}
1013830,"{140419297, 298749480, 330458376, 47055212, 397540787, 76333717, 268731317, 151146393}"
1014450,set()
1017260,"{213547908, 238155268, 139510024, 499723, 447183128, 14688408, 259045021, 46713899, 225352499, 386627507, 421596983, 246445241, 81371962, 353848137, 393856717, 65289807, 89939285, 71722334, 361804002, 30039396, 326946534, 273334135, 297208}"
1024195,"{34425602, 13230228, 23494031}"
1025616,set()
1037756,"{312658848, 33569954, 186640611, 158992900, 97505827, 102017667, 241945253, 22205862, 22827337, 341546501, 87329579, 249071403, 370780621, 154192053, 284958934, 40574813, 643723678}"
1041627,"{364987533, 11380287, 79117085, 4414238, 52328063}"
1042155,{12206511}
1043481,"{34912324, 122520484, 44820521, 70308938, 135392653, 124983344, 88356851, 270959828, 2986744, 162154333}"
1048780,"{45011444, 27584910, 535438124}"
1056941,set()
1071524,"{257900551, 271984363, 102966637, 430448092, 158710431}"
1087223,"{31223784, 209076595, 172458389, 13957343}"
1088193,"{205457314, 374723332, 724932, 55804966, 72703718, 1218539, 703852, 45174700, 19243182, 196853488, 2738612, 15111991, 10146971, 8979966}"
1092730,"{238922374, 203923721, 238096783, 2540053, 878998, 117359383, 211976088, 29025182, 100376614, 876970, 25369772, 705114798, 13515323, 5753660, 100009405, 73846974, 76736064, 31571527, 2707661, 3758553, 108434024, 38729324, 18679669, 82158716, 8979966}"
1092770,"{3486960, 208266718}"
1098451,"{180255808, 6955428, 4176741, 1555211, 15291724, 177675468, 5949809, 2738612, 44429813, 253153812, 42316409, 16511292, 137534}"
1103155,set()
1111892,"{412872192, 560534050, 493556803, 522942821, 381900134, 562428425, 215681353, 432374699, 691136204, 582490476, 249661422, 687469113, 283206255, 319444818, 637268505, 205360634}"
1112311,"{104247617, 132357858, 74284611, 236207842, 122848618, 255795695, 47151729, 65728501, 222752670}"
1114541,set()
1121099,{123015116}
1123672,set()
1133906,"{3666883, 384819434, 50881931, 3148461, 538493, 245346128, 209866769, 180700221, 7977621, 72255125, 255264696, 294190168, 49050778, 510484667, 174448733, 141393534, 517746655}"
1134664,"{4949088, 668989}"
1138795,set()
1139445,"{100891620, 2598279, 4886377, 7905360, 40575349}"
1139814,"{142461839, 7977621, 211389085, 59948069, 102400553, 160662967, 26101944, 97276731, 365894269, 78147274, 448082508, 4952908, 112485453, 611031511, 58431710, 9006047, 139971168, 67373151, 157474014, 1873261, 182542061, 1403377, 42316409, 418866173, 680831}"
1142111,set()
1143768,set()
1150904,{9556884}
1151988,"{136628738, 83368071, 117458567, 297551373, 138444691, 325814423, 148907549, 282586014, 229367329, 66326693, 61920679, 164204208, 117172019, 57504826, 76025405, 75563326, 337077188, 286367052, 27247056, 27894099, 113769428, 145901913, 20048733, 84538208, 88615011, 7153638, 85020018, 152861817, 9081082}"
1153494,set()
1153550,{423893325}
1156152,"{737836932, 217728262, 132586506, 13432853, 330377119, 269758625, 263060898, 383496868, 226561451, 2738612, 18398902, 160662967, 278528313, 48344889, 21407167, 313526103, 100051419, 3823967, 5135204, 304765804, 5052912, 12622704, 498074227, 162308725, 7130614, 239905275}"
1159786,{142284040}
1165129,{151677280}
1170072,"{108901448, 6056647}"
1174362,{230101597}
1175326,"{693365569, 204403943, 122223280, 358084242, 486703703, 178742938, 32160382, 412684063}"
1175918,set()
1176324,"{504224, 3503393, 24122151, 4766904, 56840057, 82241978, 47486811, 219613118}"
1176560,"{208143104, 150803588, 206105102, 19569972, 450723261, 4118979, 200118214, 308176328, 12741323, 36860235, 1487952, 143915344, 569557, 284958934, 224625497, 5744862, 143053535, 94777959, 558009320, 2882413, 141900399, 25353457, 137370867, 10730997, 129017718, 44395898}"
1176891,"{218198309, 128530, 241134868, 26454238, 190564063}"
1177870,"{42948640, 161547705, 109357120, 14864487}"
1179018,{374723332}
1179436,set()
1206693,"{163359976, 190967337, 146578489}"
1215146,set()
1218539,"{1088193, 263060898, 116693061, 132586506, 703852, 457584781, 7355789, 26479503, 17606446, 73802582, 104344630, 10604156, 167435358}"
1223639,"{3812768, 1872315}"
1226371,"{153352626, 14088266, 45309598, 126785479}"
1234887,"{140939747, 123699139, 143486672, 104507697, 84375704, 4766904}"
1235372,{477039293}
1235972,{143486672}
1239450,"{352459073, 584895, 152596675, 79416104, 243484874, 2187883, 41808620, 174062605, 135172590, 703852, 187262413, 45174700, 49823284, 110341847, 11125916, 54861277, 313291839}"
1241170,set()
1244175,"{173690148, 103659783, 70053831, 72508714, 140136046, 110645295, 344896368, 2843956, 38739896, 185570265, 3441595, 185818908}"
1246520,"{9428226, 31515522, 7842182, 58593415, 48742539, 10335635, 108618899, 93552277, 115219862, 104516887, 83063959, 93164569, 5120027, 83523358, 142498, 10280483, 2727461, 64255526, 9189927, 18069672, 60769703, 83393576, 13428267, 3059756, 104248495, 72671024, 62600241, 53553330, 90953272, 19379514, 106395706, 5242171, 34517182, 117926854, 61039560, 17783375, 71995348, 47877717, 10845015, 11547354, 40574813, 70751584, 83482593, 33292130, 75618148, 90579685, 77154408, 28650345, 7463912, 1845484, 89865453, 95513205, 12446843, 8239741, 35852286}"
1255024,"{312658848, 443926925, 1597703}"
1256128,"{52688841, 5138911, 10623532, 8029519, 5594959, 8210255, 486204503, 92548383}"
1257112,"{659555, 1281478, 2089895}"
1257468,"{10237957, 16836231, 158133266, 147035540, 287436693, 375453207, 63794457, 185618460, 231627939, 278187428, 97605798, 388136359, 168882857, 5964333, 13039149, 10144431, 2440750, 34335154, 5753660, 136615622, 375731018, 17294798, 133384144, 61360595, 145048668, 8713693, 19872486, 218631919, 206363000, 53414906, 221533567}"
1260318,"{1677568, 19320834, 213853317, 17262085, 133336082, 3659283, 124218905, 8902553, 95895579, 12400795, 2260898, 7870755, 97605798, 11286695, 15111991, 21407167, 180255808, 742154053, 14635462, 580672331, 2328542, 2173540, 2187883, 14396012, 88363756, 196900589, 8559469, 281664112, 2916334, 336741364, 58598268}"
1263103,"{32783670, 11287692, 80053037, 137534}"
1266604,"{137570562, 14249540, 207490661, 145605222, 64721636, 170565802, 29484362, 294442773, 244522197, 416463863, 283645176, 300085273, 188367707, 265258620, 84033789, 281994942}"
1269438,"{1823520, 645821785, 16168424, 84785784, 38276845, 14943629, 533103471, 3159438, 505085167, 82230764, 119175283, 43578968, 1478521, 548641470, 146893471}"
1269893,"{553584027, 4492}"
1272136,set()
1273507,set()
1275000,"{192879495, 10306823, 178208393, 55188877, 121640594, 30417684, 2699034, 1388575, 63474339, 75351843, 112741037, 196827769, 116703563, 40574813, 40219102, 13658214, 59664745, 423204205, 4753778, 304379257}"
1276012,"{247382018, 270271367, 125231370, 241181202, 132923286, 377791257, 154765090, 387106343, 60380460, 203082286, 470935480, 160084676, 400245445, 201974854, 35434956, 60976340, 118426454, 355635801, 171427930, 248637274, 253000794, 68249953, 629107822, 87288563, 42404979, 388986102, 124997758}"
1276824,{284061}
1277327,"{33778728, 229243657}"
1281083,set()
1285555,"{145390820, 2053254, 507251, 213509108, 59233178, 97541019}"
1286690,set()
1291713,set()
1291869,{5709813}
1295135,"{5338853, 144723054, 625214397}"
1295362,"{119498664, 15668250, 46418362, 135210246}"
1295654,"{547517026, 158992900}"
1301547,set()
1302291,{35957812}
1306994,{18044569}
1322364,"{20241249, 46966348, 289713999, 5313074, 500201242, 61958078}"
1322526,"{67159502, 5394719}"
1325258,{7528234}
1333115,{70333739}
1337001,set()
1354543,"{210152193, 23342209, 19320834, 2070017, 136993927, 367241, 4288267, 348265871, 17364728, 10342930, 37619222, 3138463, 1576608, 374216096, 142498, 27646754, 33569954, 15302436, 25539623, 414344234, 170054060, 7913773, 145036205, 2482093, 463162, 43019195, 5753660, 11077309, 421033275, 41341249, 23560130, 5142212, 186204229, 126060485, 150262218, 12894539, 96942541, 195498835, 15537107, 387862101, 3547615, 536273635, 322533, 401428071, 94248955, 76988653, 90708084, 4140149, 296954871, 444429304, 153794043, 18182398}"
1357860,"{192822281, 205248300, 62097453, 73533356, 362142636, 76982928, 220052018, 322322898, 208042871, 161578362, 293076446}"
1358631,set()
1360186,{4650605}
1373228,"{202585825, 26508829, 13052904, 423946, 206018827, 165266282, 136155341, 297138669, 71384092, 188623124, 4301524, 15375094, 99087381, 351029368, 22917788, 53223485, 98388510}"
1373302,"{12321895, 6944604, 19463048, 292779947, 131608558, 147058324, 2126172, 38298328, 8223866, 2450748, 16413119}"
1374843,set()
1375499,"{139272288, 137819552, 155393412, 340405701, 192275973, 264951333, 17205192, 494167818, 99516012, 507137007, 21328209, 131980242, 331084244, 247117335, 584220062}"
1375868,"{3188609, 103966721, 89402128, 17673617, 244767509, 3096603, 6457117, 79446947, 9189927, 184120232, 154500647, 197473706, 28150447, 61763260, 176682047, 150421441, 756930, 102734915, 12643923, 215696468, 14741730, 221866481, 144367996}"
1381484,set()
1381490,{503135079}
1388001,"{312658848, 408938786, 568058376, 51167094, 70099802, 8868444, 40574813}"
1388575,"{2259544, 561140141, 77845455, 386122296, 1275000, 146160479}"
1393086,"{49537768, 172458389, 1089238, 142397879}"
1396890,"{307359623, 634184715, 258137615, 443653013, 156916642, 2419749, 206846504, 354894377, 374701099, 118764590, 120301495, 322995767, 156878396, 10598854, 243529036, 11211223, 179306457, 230356575, 167206502, 168029161, 542442098, 517657082, 493089787, 145268988}"
1397538,{3612449}
1400632,set()
1403306,{45007571}
1403377,"{374723332, 58707718, 75909386, 12469133, 657807, 24312595, 680831, 24027417, 312658848, 516627874, 42507057, 54789560, 52661948, 173305281, 112648390, 366946633, 24863180, 8318287, 1825883, 11749980, 205552349, 140819935, 171826148, 1139814, 132970216, 9318765, 27602942, 500735}"
1411667,{153589163}
1418400,"{322964101, 389702023, 51258642, 351922835, 251455897, 556877215, 491057829, 421473709, 186224948, 290972089, 739687098, 392069563, 545855939, 331500998, 564121672, 181083873, 174836066, 412649072, 150511864, 379720314}"
1421814,"{948776, 71200930}"
1428928,"{15470905, 12080628}"
1430690,set()
1431996,"{408504163, 348946696, 340458921, 482386570, 197473706, 389026381, 288030863, 176886320, 148158898, 348465301}"
1433059,set()
1433787,"{36038648, 75436980, 395515263}"
1434541,"{156322985, 5902276, 71556437, 75511693}"
1434771,set()
1436128,set()
1436631,"{28959842, 485567604, 312709445}"
1436961,set()
1437046,"{114769520, 26122002, 131825987}"
1445386,"{182512464, 7807444}"
1451243,"{5818337, 6929133}"
1452980,set()
1455409,set()
1469696,{266911357}
1471811,"{138081690, 91863839}"
1472643,"{45826401, 14741730, 2209635, 17838310, 97605798, 78899559, 1552748, 112806508, 18031725, 238059182, 92285264, 10073105, 18693074, 20526804, 138242040, 195255417, 185535996, 6457117}"
1475538,set()
1478521,"{152476272, 57051100, 16745068, 1269438}"
1479389,"{112808536, 278695040, 626419390}"
1482913,set()
1484962,"{3206051, 170892741, 34722217, 13040239, 4766904, 81792031}"
1486629,"{306688, 35129282, 2100882, 14612222}"
1488189,"{442498688, 5246180, 194230116, 17838310, 346440, 476579697, 12273330, 140387414, 417179990, 155903416, 5001498, 143601566, 262495130}"
1492375,"{165525633, 387968577, 270861862, 668183021, 211768978, 222695539, 262743572, 287632917, 220518009, 555611674, 214067931}"
1496640,"{693471873, 51437187, 195267333, 474755845, 319790598, 270682888, 571261835, 28607500, 350196747, 154856206, 570905871, 475175060, 13432853, 325871512, 63453853, 29025182, 338210, 48081442, 55804966, 252329512, 40562863, 35402544, 67385391, 145205301, 720359349, 11987256, 354086713, 142908731, 253423549, 339882432, 286299841, 37928001, 62035270, 651349197, 229307982, 139738319, 111172690, 94819412, 21787221, 269808724, 170471897, 53483485, 2328542, 196386526, 51322080, 35885410, 34698599, 12473959, 263267946, 330198654, 107331822, 307391214, 55424756, 6458741, 62154110}"
1500515,"{167658497, 73266434, 161697026, 280052740, 6615956, 61862295, 162408856, 204547995, 325438494, 82231327, 257851809, 364509986, 500779178, 19243182, 249444534, 49466167, 584773048, 451979452, 66774335, 126053701, 64346053, 52531661, 230753616, 251351123, 333538004, 209757791, 75152736, 324002790, 188455146, 241623659, 201108724}"
1501625,"{20537443, 26376458, 95924333, 338932750, 178036335, 195228721, 49867131, 12834041, 81406715}"
1501893,{135344899}
1502808,"{354111969, 21064059, 50298055}"
1504927,"{364983041, 305098504, 63400943, 3809299, 360628979}"
1509927,"{27977924, 215489419, 394548940, 41808013, 27290390, 6316119, 106107320, 27738841, 4677690}"
1516063,{4428588}
1517883,{719968968}
1522788,"{132250657, 18329028, 382816360, 237478900, 287941622, 437171420, 8613597}"
1522976,"{56670844, 267146144, 370236967, 424607580, 9070535, 234303086, 460575090, 24196055, 268606999, 32392664, 626554140}"
1529653,set()
1532021,"{2287168, 90766020, 1425349, 3731783, 1624776, 9919337, 1534773, 6316119, 45064313}"
1534200,"{122746499, 162166660, 163670449, 6940790, 54074936, 166725887}"
1543545,"{7900408, 6735265, 179045570, 5783780, 21896388, 66552328, 2700265, 29105291, 227476715, 8645967, 2098008, 27426744, 467416, 203952284, 75979230, 3781983}"
1552748,"{9768768, 14741730, 39659619, 1472643, 60080454, 478537866, 7286187, 92285264, 31197137, 26436434, 10073105, 21626164, 83554901, 63788919, 4359832, 16956568, 52195423}"
1553998,"{119584922, 69098298}"
1554439,set()
1558021,"{7668480, 1689264, 44476341, 438746582, 2734362}"
1561793,set()
1566674,"{482820708, 338504516, 237622183, 244737864, 2236397, 65705714, 362468339, 100716053, 221580217, 81946207}"
1570847,set()
1573605,{672707564}
1573764,"{197913211, 34565275}"
1575140,"{559980290, 493072134, 116804359, 37265674, 123052810, 4206350, 245495671, 611090062, 52226071, 150332696, 303123358, 331166, 294073760, 436377246, 276136994, 513056677, 504055848, 49276713, 42760236, 6312753, 338451633, 693412532, 375573560, 299223613, 185119297, 111455174, 64581703, 83143497, 566216396, 535637585, 28746326, 226189656, 137986265, 31070810, 499822301, 178619871, 72021986, 338232549, 283483365, 30697, 194419947, 258876652, 77658221, 189004654, 524479730, 507251, 121245556, 358300405, 9464694, 238307063, 28776184, 32117, 63533822}"
1576608,"{321844838, 28901959, 9073899, 1354543, 224625497}"
1579862,{3397225}
1581949,"{514514290, 599872819}"
1583898,"{141498240, 275095938, 486126595, 102900998, 293824011, 325027596, 364987533, 660677652, 133911702, 238741398, 225698083, 131843107, 170494258, 381137848, 161114562, 61663567, 11211223, 97147996, 172973278, 425384800, 532456162, 170579300, 3447782, 426048488, 612233963, 165541110}"
1585331,"{155119585, 3433218, 416021603, 186432100, 116804359, 3851336, 298306921, 39427869, 176456110, 11747150, 111888240, 402768022, 267744922, 23272187, 145509181}"
1585357,"{90640803, 3665710, 8212627, 157261018, 21533438}"
1585489,{611377258}
1587195,"{10443821, 4271525}"
1594966,"{4800648, 150927808, 371495148, 144985296}"
1597703,"{266415745, 14519428, 74129800, 6396936, 196456074, 8867607, 33619483, 435850012, 171568675, 150764837, 413053997, 38549697, 603203, 335179332, 29852743, 332054602, 467889377, 10084455, 30697, 370971887, 1255024, 93891834, 500735}"
1598534,"{143092129, 4312599, 70374682, 120557324, 9460207, 182710450, 3741363, 12299063, 201345081, 135694618}"
1600112,{3713635}
1601260,"{19320834, 265413964}"
1602990,"{5903106, 46844168, 408448649, 5509416, 460016041, 104221360, 142908731, 41161, 133578701, 113478862, 191663950, 158612304, 476876510, 357008226, 5135204, 176717291, 155939573, 489143415, 84785784}"
1610300,set()
1616025,"{156711009, 266415745, 2838490, 64412836, 18900709, 227204006, 458786952, 90006536, 5963437, 19543566, 222500463, 220229624, 517657082, 493089787, 323916892}"
1619095,"{84208580, 232394437, 242615277, 102037526, 248088279, 85881}"
1620194,"{1823520, 113342533}"
1620575,"{10884796, 157390600, 43926793, 153537261, 7858477, 385601485, 38467671, 43104313, 112987068, 362129119}"
1621636,"{40444504, 216234099}"
1624906,"{107922698, 285454723, 4370646}"
1636769,"{146244801, 120156167, 344093897, 152828045, 219050160, 223787123, 122568440, 213178491, 174245244, 506495517}"
1642179,"{82445731, 6064884, 7996916, 385873622, 20230040, 135244349}"
1643214,"{135372672, 95142434, 51151692, 441426516, 4930265, 68535259, 76952031}"
1645334,{190518581}
1645774,"{33569954, 127746863, 24033394, 17385783, 48716858, 4337436, 11611134}"
1646772,"{12562121, 228367165, 69570791}"
1650902,"{13369801, 108809108, 7250661, 38352606}"
1661586,"{4903331, 55482662, 46966348, 142096048, 16691, 8779444, 7715671, 185115000, 728324315}"
1667700,"{296319555, 17838310, 346440, 186290892, 8101269, 155903416, 5001498}"
1675694,{24217671}
1677568,"{42289534, 2990727, 31885322, 162941514, 160615438, 177061555, 354067, 17524374, 1260318}"
1679004,"{7725472, 148075587, 19563372, 87817363, 135935767, 5354943}"
1680957,"{1787461, 334096524, 80066901, 223660894}"
1685241,set()
1689553,"{458613985, 10155138, 10639554, 173300841, 41907217, 227320369, 407431377, 168949332, 310117267, 277183894, 216730839, 31934366, 95914965, 19466078, 360680831}"
1693274,set()
1697517,"{119853700, 320457573, 410725354, 183561422, 2389014}"
1707589,"{5337608, 411813864, 501204940, 49105201, 180661522, 20140980, 12141621}"
1709237,"{112808536, 120158958, 393351287}"
1712536,"{10734608, 18267683, 286161227, 129175556}"
1714036,set()
1715882,set()
1719665,"{66137348, 197814672, 73035028, 11830134, 117777338, 171493371, 65027581, 84665055}"
1720253,"{41813033, 72692, 380105795, 102275971}"
1730893,"{498889058, 88240034, 264485510, 454069894, 752349736, 181555366, 245885352, 11371019, 31046930, 185486357, 290776245, 56934295, 14170904, 174769561, 70744092, 441786622, 184559871}"
1731465,set()
1733733,"{319379457, 26296066, 184611587, 145273864, 59362957, 155502486, 1793183, 32705443, 361640877, 95308340, 152342455, 239240248, 301421241, 12368314, 214660028, 56800957, 102720832, 221546828, 192815309, 21217869, 518084815, 134634445, 28859853, 59023699, 145980502, 13855577, 263464421, 53270124, 84092141, 99480047, 425412849, 7471601, 42420086, 100185719, 139046393, 69618939, 66566780}"
1737296,"{255863170, 291965155, 52250921, 168439627, 223110926, 11987256, 251170746, 125562589}"
1738857,"{140531559, 108901448, 265110664, 197473706, 319299885, 12496205, 269112654, 372887088, 385278769, 508653392, 141854427, 10713883, 391465342}"
1744617,{106080849}
1746196,set()
1746961,{7353309}
1747324,"{137916090, 703852}"
1751199,set()
1751209,"{13319377, 18174631}"
1755223,"{290590920, 143198443, 491129950, 722959715}"
1755846,"{19320834, 196996067, 14852619, 90440939, 418621423, 18194768, 67029, 535097, 260607}"
1756429,set()
1756562,{77938067}
1756908,{8952779}
1758841,{25127552}
1771140,"{53635578, 378102106}"
1774677,set()
1776779,{10440637}
1785612,"{2253957, 104468615, 34093197, 50714893, 92310413, 56425361, 135641618, 139364627, 85801491, 217315223, 183596568, 16226713, 113369241, 278782623, 224796705, 139391779, 271588389, 158206886, 59539368, 140462639, 30530609, 29820210, 176622518, 213475511, 51536571, 4527292, 49525565, 4949566, 58454722, 39405387, 66785740, 143729740, 231589710, 171222101, 123035098, 94968285, 295748707, 184150628, 103787620, 146593508, 160451435, 26608747, 185628014, 44539758, 38928239, 177772533, 183643129, 207887738}"
1785932,"{252147722, 293013518, 95899662, 209866769, 36458514, 69181460, 38447144, 162183209, 119275562, 300007466, 181348411, 15020107, 39491667, 161851476, 138854496, 152543332, 115107940, 44527716, 18227313, 8999030, 213111, 132790392, 271816829, 93544575, 11831430, 79810695, 37378189, 265697431, 60084381, 13775011, 230047908, 222972067, 161497269, 171489465, 199606471, 2480334, 196088023, 103121117, 4683998, 39061727, 139348192, 133087466, 278020332, 276283635, 81897716, 176742661, 28668172, 103850260, 135694618, 118239515, 24713509, 212945190, 13537576, 206641450, 138615085, 211872048, 134287666, 199100731, 37171517, 161173833, 154483022, 53907802, 131764589, 200018290, 194308472, 35142013, 262322558, 275919232, 134209923, 165865859, 235897277, 21367230, 4118979, 55521731, 179352006, 135928264, 204843471, 43588049, 83577298, 111628761, 152900068, 41048554, 199610864, 161753595, 283771390, 209207821, 55353872, 155761173, 155607578, 87673377, 10027565, 87804466, 120730165, 152132150, 139057724, 160940608, 163058242, 37911108, 14955077, 162941514, 198105684, 157782614, 153485912, 119568984, 281621084, 270266977, 4895335, 220697194, 300323444, 181656188, 3175046, 178537111, 258984613, 132680361, 58976942, 75719349, 160191166, 147784395, 224688847, 237128409, 185561821, 198816490, 257338097, 176370417, 78322421, 285176567, 218278651, 116804359, 173153033, 97239820, 112847629, 34360086, 109009693, 261524254, 219904798, 132256544, 153910048, 39060260, 42046252, 206854959, 179075887, 152030002, 113744702, 222544713, 81974094, 235395918, 77534036, 224625497, 170759002, 133655396, 9249640, 92027763, 209150837, 133581688, 247280506, 155679615, 172817280, 48513925, 123544458, 43565969, 7191445, 3920794, 256156577, 251018148, 83372969, 34145201, 180050865, 38976439, 184456121, 94897082, 67607484, 201997247, 6360000, 14193602, 51805122, 11486148, 73337797, 40618953, 79641553, 172309458, 133061595, 21404637, 147684319, 33364962, 179635172, 281039849, 297298922, 242615277, 22565879, 220892151, 111893498, 202032129, 2618379, 160615438, 164920337, 159988761, 10030113, 159960099, 72653862, 244304935, 132250662, 176616494, 52661297, 4658226, 228752434, 42662970, 176682047, 3775552, 199060545, 204045377, 280669252, 87137357, 142517333, 99986529, 52364386, 274435171, 258954339, 280009832, 87553135, 2053254, 69782663, 182193292, 140786829, 168600720, 172870801, 32857233, 139703446, 91894935, 188773540, 189306027, 664748, 178525360, 189893810, 43345086, 262536392, 59542736, 74837219, 10259688, 157750505, 174404843, 185232625, 80014582, 16168183, 263841023, 227693828, 262782213, 5580042, 85476627, 194977046, 40758551, 182955290, 116497693, 89777444, 188325160, 259501352, 145055018, 121746736, 19569972, 134159677, 7683390, 16651590, 113655112, 228574536, 145567050, 106960208, 160167249, 131784024, 158176608, 201356643, 238534000, 174251385, 24589690, 82267521, 49384840, 82957706, 87317905, 48207253, 169729460, 71560632, 138558909, 272405962, 291696093, 65613278, 4249055, 173493729, 30465505, 231374307, 52248044, 213503470, 216452591, 190477809, 97742322, 119969267, 77532661, 49309181, 136664583, 100599308, 114202128, 12819994, 12944924, 22380069, 176152102, 64255526, 153783849, 151264810, 84645427, 181622323, 60051024, 41330257, 247449178, 191049308, 60728925, 160833129, 109438571, 49397359, 113532532, 182128245, 200552061, 297328257, 160779909, 278929033, 179773073, 213190299, 154451614, 67606178, 2721449, 159887018, 113327785, 140961451, 13645489, 220188355, 230569670, 113403598, 192362192, 133600979, 147390164, 183109346, 30056172, 203661039, 26152692, 202610421, 16668410, 17475330, 251660049, 103845651, 226387737, 203079450, 11261722, 199520044, 272109369, 119725881, 137277243, 74587972, 258561861, 75970376, 284317537, 153065325, 89304941, 98725741, 194635636, 51167094, 111073148, 222216064, 120835972, 186933124, 8576916, 14368661, 156350363, 223844265, 160655274, 253288363, 184082350, 216608688, 90711991, 139376569, 9381821, 20068295, 184784843, 83541965, 215193550, 257851349, 180201446, 25538544, 287791090, 7434228, 151650295}"
1787461,"{351933216, 198972006, 212791631, 25210992, 38782127, 315658682, 10033019, 242500348, 1680957}"
1789040,{62899257}
1793183,"{22239488, 442498688, 21739010, 194432259, 89965060, 161944323, 54803460, 2990727, 205880328, 559774730, 426469390, 216170780, 3260956, 143009695, 1823520, 188728610, 210752034, 406076068, 162679077, 7652775, 178178855, 221955881, 17606446, 146910002, 227553075, 76610367, 92813632, 236716226, 449829826, 140328770, 186204229, 221810886, 13910215, 3204171, 11629643, 518084815, 239585746, 168176978, 202509778, 664065108, 145980502, 197706584, 2001496, 317876315, 201953371, 152500956, 33292130, 95406051, 290383589, 1733733, 140531559, 976491, 75665004, 395196909, 19311, 375034864, 329614193, 207971955, 307376120, 179289083, 197379068, 6675967}"
1795198,"{29409568, 25869565, 33666119}"
1797547,"{32715, 16949204}"
1798012,"{3881617, 3879652}"
1798677,set()
1802969,"{254239076, 269769770, 295812886, 190858359, 94710494, 26284703}"
1809853,"{19322709, 21031981}"
1813308,"{225460012, 6522606}"
1817110,"{31035648, 136907781, 183005967, 570905871, 428296209, 132961946, 252329512, 146104366, 67385391, 239109934, 17384886, 11987256, 230250687, 72020941, 57305942, 91798743, 174863323, 21722087, 19919214, 140838130, 275496566, 18474488, 73090812}"
1817548,"{568384, 1644143}"
1818059,"{112421251, 232778883, 419933445, 186736515, 201231111, 501725063, 705242122, 179871498, 35378828, 5439757, 96512911, 39920912, 473746323, 9766776, 418913173, 103247763, 6101655, 14091288, 312634520, 227889946, 268606999, 626554140, 98279064, 319899294, 6909720, 267146144, 175648930, 205734564, 97605798, 370236967, 3736618, 347575220, 22418998, 133561020, 191170749, 34373950, 9070535, 262536392, 81500617, 144276945, 238724434, 20123473, 24196055, 134033112, 184244569, 136288987, 283215195, 12387293, 317607388, 424607580, 5210075, 51568740, 19651684, 269934054, 143879655, 469943913, 234303086, 396961135, 1818100, 257115125, 312904949, 7434228, 20530168, 335814777, 56670844, 315443965, 146387583}"
1818100,"{419933445, 705242122, 150908810, 35378828, 5439757, 96512911, 103247763, 98279064, 227889946, 319899294, 14202527, 370236967, 19438379, 507372719, 191170749, 188672830, 81500617, 1818059, 20123473, 152232658, 238724434, 136288987, 174960480, 6755048, 469943913, 234303086, 271560821, 9766776, 146387583}"
1821759,"{316787045, 384723145, 50869674, 284438510, 52739247, 226243158}"
